error,word
0.0,FRAME
0.0,WOODEN
1.0,WOODEN
1.0,FRAME
0.0,FRAME
0.0,WITH
1.0,WITH
0.0,PAPER
0.0,SILK
0.0,ONE
0.0,MORE
0.0,STRINGS
1.0,ARE
0.0,ATTACHED
0.0,TO
0.0,THE
0.0,FRAME
0.0,HELP
0.0,CONTROL
1.0,CONTROL
0.0,MOVEMENT
1.0,MOVEMENT
0.0,MOVEMENT
0.0,IN
1.0,THE
0.0,THE
0.0,AIR
0.0,KITE
0.0,FLYING
1.0,FLYING
0.0,FLYING
0.0,OUTDOOR
0.0,ACTIVITY
1.0,ALL
0.0,ALL
0.0,OVER
1.0,THE
0.0,THE
0.0,WORLD
1.0,WORLD
1.0,SOME
0.0,SOME
1.0,SOME
0.0,COUNTRIES
0.0,PEOPLE
1.0,PEOPLE
0.0,PLAY
0.0,A
0.0,POPULAR
1.0,POPULAR
0.0,GAME
0.0,KNOWN
0.0,AS
0.0,KITE
1.0,THE
0.0,THE
0.0,IN
1.0,THIS
0.0,THIS
0.0,GAME
0.0,PARTICIPANTS
0.0,TRY
0.0,BRING
0.0,EACH
0.0,OTHER_S
1.0,OTHER_S
0.0,OTHER_S
0.0,KITES
0.0,DOWN
1.0,THE
0.0,THE
0.0,PERSON
1.0,PERSON
0.0,WITH
0.0,KITE
0.0,IN
1.0,THE
0.0,THE
0.0,AIR
0.0,WINS
0.0,HAVE
0.0,YOU
0.0,EVER
0.0,SEEN
0.0,A
0.0,KITE
1.0,KITE
0.0,KITE
0.0,SHAPED
0.0,LIKE
0.0,A
0.0,BUTTERFLY
0.0,FISH
0.0,EVEN
0.0,A
0.0,FROG
1.0,FROG
1.0,THESE
0.0,THESE
0.0,ARE
0.0,JUST
0.0,A
0.0,FEW
0.0,OF
1.0,THE
0.0,THE
0.0,AMAZING
0.0,USED
0.0,KITES
0.0,WHATEVER
1.0,THE
0.0,THE
0.0,SHAPES
0.0,MOST
0.0,KITES
0.0,OF
0.0,A
0.0,WOODEN
1.0,WOODEN
0.0,FRAME
1.0,FRAME
0.0,FRAME
0.0,WITH
1.0,WITH
0.0,PAPER
0.0,OR
0.0,SILK
0.0,ONE
0.0,OR
0.0,MORE
1.0,STRINGS
0.0,STRINGS
0.0,ARE
0.0,FRAME
0.0,HELP
0.0,CONTROL
1.0,CONTROL
0.0,ITS
1.0,ITS
0.0,IN
0.0,KITE
0.0,FLYING
1.0,FLYING
0.0,IS
0.0,AN
1.0,OUTDOOR
0.0,OUTDOOR
0.0,ACTIVITY
1.0,ACTIVITY
0.0,ACTIVITY
1.0,ACTIVITY
0.0,ALL
0.0,OVER
1.0,THE
0.0,THE
0.0,WORLD
1.0,WORLD
0.0,WORLD
0.0,IN
0.0,SOME
0.0,PEOPLE
0.0,PLAY
0.0,A
0.0,POPULAR
1.0,POPULAR
0.0,POPULAR
1.0,POPULAR
0.0,GAME
0.0,KNOWN
1.0,AS
0.0,KITE
1.0,FIGHTING
0.0,FIGHTING
1.0,FIGHTING
1.0,THIS
0.0,THIS
0.0,IN
0.0,GAME
0.0,TRY
0.0,BRING
0.0,EACH
0.0,OTHER_S
1.0,OTHER_S
0.0,OTHER_S
0.0,HAVE
0.0,YOU
0.0,EVER
0.0,SEEN
0.0,A
0.0,KITE
0.0,SHAPED
1.0,SHAPED
0.0,LIKE
0.0,A
0.0,OR
0.0,EVEN
0.0,A
0.0,FROG
0.0,THESE
0.0,ARE
0.0,JUST
0.0,FEW
0.0,OF
0.0,THE
0.0,AMAZING
0.0,USED
0.0,IN
0.0,KITES
0.0,WHATEVER
1.0,THE
0.0,THE
0.0,MOST
0.0,KITES
0.0,ARE
0.0,OF
0.0,A
0.0,WOODEN
0.0,FRAME
0.0,COVERED
0.0,WITH
0.0,PAPER
0.0,OR
0.0,SILK
0.0,ONE
0.0,OR
0.0,MORE
0.0,STRINGS
0.0,ARE
0.0,TO
0.0,FRAME
0.0,HELP
0.0,CONTROLS
1.0,CONTROLS
0.0,ITS
0.0,MOVEMENT
0.0,IN
0.0,AIR
0.0,KITE
0.0,FLYING
0.0,OUTDOOR
0.0,ACTIVITY
0.0,ALL
0.0,OVER
1.0,THE
0.0,THE
0.0,WORLD
1.0,WORLD
0.0,WORLD
0.0,IN
0.0,SOME
0.0,COUNTRIES
0.0,PEOPLE
0.0,PLAY
1.0,PLAY
0.0,PLAY
0.0,A
0.0,POPULAR
1.0,POPULAR
0.0,POPULAR
0.0,GAME
0.0,HAVE
0.0,YOU
0.0,EVER
0.0,SEEN
1.0,SEEN
0.0,A
0.0,KITE
1.0,SHAPED
0.0,SHAPED
1.0,LIKE
0.0,LIKE
0.0,A
0.0,BUTTERFLY
0.0,FISH
1.0,FISH
0.0,FISH
0.0,OR
0.0,EVEN
0.0,A
0.0,FROG
1.0,FROG
0.0,FROG
1.0,FROG
1.0,THESE
0.0,THESE
0.0,ARE
0.0,JUST
0.0,A
0.0,OF
0.0,THE
1.0,AMAZING
0.0,AMAZING
0.0,USED
0.0,IN
0.0,MAKING
0.0,KITES
1.0,KITES
0.0,KITES
1.0,THE
0.0,THE
1.0,SHAPE
0.0,SHAPE
0.0,KITES
1.0,KITES
0.0,KITES
0.0,CONSTRUCTED
0.0,OF
0.0,A
0.0,WOODEN
0.0,FRAME
0.0,COVERED
0.0,WITH
0.0,PAPER
0.0,OR
1.0,SILK
0.0,SILK
0.0,OR
0.0,MORE
0.0,STRINGS
1.0,STRINGS
0.0,STRINGS
0.0,ARE
0.0,ATTACHED
1.0,ATTACHED
0.0,ATTACHED
0.0,TO
0.0,THE
0.0,FRAME
0.0,TO
0.0,HELP
1.0,HELP
0.0,HELP
0.0,CONTROL
1.0,CONTROL
0.0,ITS
1.0,ITS
0.0,ITS
0.0,MOVEMENT
1.0,MOVEMENT
0.0,MOVEMENT
0.0,IN
0.0,THE
0.0,AIR
0.0,KITE
0.0,FLYING
0.0,IS
0.0,AN
0.0,OUTDOOR
0.0,ACTIVITY
0.0,ENJOYED
1.0,ENJOYED
0.0,ENJOYED
0.0,ALL
0.0,OVER
0.0,THE
1.0,WORLD
0.0,WORLD
0.0,IN
0.0,SOME
0.0,COUNTRIES
0.0,PEOPLE
1.0,PEOPLE
0.0,PLAY
0.0,A
0.0,POPULAR
1.0,POPULAR
0.0,POPULAR
1.0,POPULAR
0.0,POPULAR
0.0,KNOWN
0.0,KITE
0.0,FIGHTING
0.0,IN
1.0,THIS
0.0,THIS
0.0,GAME
0.0,TRY
0.0,TO
0.0,BRING
0.0,EACH
0.0,OTHER_S
1.0,OTHER_S
0.0,OTHER_S
0.0,KITES
0.0,DOWN
0.0,THE
0.0,PERSON
0.0,WITH
1.0,THE
0.0,THE
0.0,LAST
0.0,IN
1.0,THE
0.0,THE
0.0,AIR
1.0,AIR
0.0,WINS
1.0,WINS
0.0,WINS
1.0,WINS
0.0,HAVE
1.0,YOU
0.0,YOU
0.0,EVER
0.0,SEEN
0.0,A
0.0,KITE
0.0,SHAPED
0.0,LIKE
0.0,A
0.0,BUTTERFLY
1.0,BUTTERFLY
0.0,BUTTERFLY
0.0,A
0.0,FISH
0.0,OR
0.0,EVEN
0.0,A
0.0,FROG
1.0,FROG
1.0,THESE
0.0,THESE
1.0,THESE
0.0,ARE
0.0,JUST
0.0,A
0.0,FEW
1.0,FEW
0.0,FEW
0.0,OF
1.0,THE
0.0,THE
0.0,AMAZING
0.0,DESIGNS
0.0,USED
0.0,IN
0.0,MAKING
0.0,KITES
1.0,THE
0.0,THE
0.0,SHAPE
0.0,MOST
0.0,KITES
0.0,ARE
0.0,CONSTRUCTED
1.0,CONSTRUCTED
0.0,CONSTRUCTED
1.0,CONSTRUCTED
0.0,CONSTRUCTED
0.0,OF
0.0,WOODEN
0.0,FRAME
0.0,COVERED
1.0,COVERED
0.0,COVERED
0.0,WITH
1.0,WITH
0.0,PAPER
0.0,OR
0.0,SILK
0.0,ONE
0.0,OF
0.0,MORE
0.0,ARE
1.0,ATTACHED
0.0,ATTACHED
1.0,ATTACHED
0.0,TO
0.0,THE
0.0,FRAME
0.0,TO
1.0,TO
0.0,HELP
0.0,CONTROL
1.0,ITS
0.0,ITS
0.0,MOVEMENT
1.0,MOVEMENT
0.0,MOVEMENT
0.0,IN
0.0,AIR
0.0,KITE
1.0,FLYING
0.0,FLYING
1.0,IS
0.0,IS
0.0,AN
0.0,OUTDOOR
0.0,ACTIVITY
0.0,ALL
0.0,OVER
1.0,THE
0.0,THE
0.0,WORLD
0.0,IN
0.0,SOME
0.0,COUNTRIES
0.0,PEOPLE
1.0,PEOPLE
0.0,PLAY
0.0,A
0.0,POPULAR
1.0,POPULAR
0.0,POPULAR
0.0,GAME
0.0,KNOWN
0.0,KITE
0.0,FIGHTING
0.0,IN
1.0,THIS
0.0,THIS
0.0,GAME
0.0,PARTICIPANTS
0.0,TRY
0.0,TO
0.0,BRING
1.0,BRING
0.0,BRING
0.0,EACH
0.0,OTHER_S
1.0,OTHER_S
0.0,OTHER_S
0.0,KITE
0.0,DOWN
1.0,THE
0.0,THE
0.0,PERSON
0.0,WITH
1.0,WITH
1.0,THE
0.0,THE
0.0,LAST
0.0,KITE
0.0,IN
1.0,THE
0.0,THE
0.0,AIRS
0.0,WIN
0.0,KITES
0.0,WOODEN
0.0,FRAME
0.0,COVERED
0.0,WITH
0.0,PAPER
0.0,OR
0.0,SILK
0.0,STRINGS
0.0,ARE
0.0,ATTACHED
0.0,TO
0.0,THE
0.0,FRAME
0.0,TO
0.0,HELP
0.0,AND
0.0,LIKE
0.0,KITE
0.0,FIGHTING
0.0,IN
0.0,THIS
0.0,GAME
0.0,TRY
0.0,TO
0.0,BRING
0.0,EACH
0.0,OTHER_S
0.0,KITES
1.0,KITES
0.0,DOWN
0.0,KITE
0.0,HAVE
0.0,FISH
0.0,AND
0.0,FROG
0.0,SHAPES
0.0,AMAZING
0.0,MAKE
0.0,HAVE
0.0,YOU
0.0,EVER
0.0,SEEN
0.0,A
0.0,KITE
1.0,KITE
0.0,SHAPED
0.0,LIKE
0.0,A
0.0,FISH
0.0,OR
0.0,EVEN
0.0,A
0.0,FROG
1.0,THESE
0.0,THESE
0.0,ARE
0.0,JUST
0.0,A
0.0,FEW
0.0,OF
0.0,THE
0.0,AMAZING
0.0,DESIGNS
0.0,USED
0.0,IN
0.0,MAKING
0.0,KITES
0.0,WHATEVER
0.0,THE
0.0,SHAPE
0.0,MOST
0.0,KITES
1.0,KITES
0.0,KITES
0.0,ARE
0.0,OF
1.0,WOODEN
0.0,WOODEN
0.0,FRAME
0.0,COVERED
0.0,WITH
0.0,PAPER
0.0,OR
0.0,SILK
1.0,SILK
0.0,SILK
0.0,ONE
0.0,STRINGS
0.0,ARE
0.0,ATTACHED
0.0,TO
0.0,THE
0.0,FRAME
0.0,TO
0.0,HELP
0.0,CONTROL
1.0,CONTROL
0.0,CONTROL
0.0,ITS
0.0,MOVEMENT
1.0,MOVEMENT
0.0,MOVEMENT
0.0,IN
0.0,THE
0.0,KITE
0.0,FLYING
0.0,IS
0.0,AN
0.0,OUTDOOR
0.0,ACTIVITY
0.0,ENJOYED
0.0,ALL
1.0,OVER
0.0,OVER
0.0,THE
0.0,WORLD
1.0,WORLD
0.0,WORLD
0.0,IN
0.0,SOME
0.0,PEOPLE
1.0,PEOPLE
0.0,PLAY
0.0,A
0.0,POPULAR
0.0,GAME
0.0,KNOWN
1.0,KNOWN
0.0,KNOWN
0.0,AS
0.0,KITE
1.0,KITE
0.0,FIGHTING
0.0,IN
0.0,THIS
0.0,GAME
0.0,TRY
0.0,TO
0.0,BRING
0.0,EACH
0.0,OTHER_S
0.0,KITES
1.0,KITES
0.0,KITES
0.0,DOWN
0.0,THE
0.0,PERSON
0.0,WITH
0.0,THE
0.0,KITE
0.0,IN
0.0,THE
0.0,AIR
0.0,WINS
0.0,HAVE
0.0,YOU
0.0,EVER
0.0,SEEN
0.0,A
0.0,KITE
0.0,SHAPED
0.0,LIKE
0.0,A
0.0,BUTTERFLY
1.0,BUTTERFLY
0.0,BUTTERFLY
0.0,A
0.0,OR
0.0,EVEN
0.0,A
0.0,FROG
0.0,THESE
0.0,ARE
0.0,JUST
0.0,A
0.0,FEW
0.0,OF
0.0,THE
0.0,AMAZING
0.0,USED
0.0,IN
0.0,MAKING
0.0,KITES
0.0,WHATEVER
1.0,THE
0.0,THE
0.0,SHAPE
1.0,SHAPE
0.0,MOST
0.0,KITES
0.0,CONSTRUCTED
0.0,OF
0.0,A
1.0,WOODEN
0.0,WOODEN
1.0,WOODEN
0.0,WOODEN
0.0,COVERED
0.0,WITH
0.0,PAPER
0.0,OR
0.0,SILK
1.0,SILK
0.0,SILK
0.0,ONE
0.0,OR
0.0,MORE
0.0,STRINGS
1.0,STRINGS
0.0,ARE
0.0,THE
0.0,FRAME
1.0,FRAME
0.0,FRAME
0.0,TO
0.0,HELP
0.0,CONTROL
1.0,CONTROL
0.0,ITS
0.0,MOVEMENT
0.0,IN
0.0,THE
0.0,AIR
0.0,KITE
0.0,FLYING
0.0,IS
0.0,AN
0.0,OUTDOOR
0.0,ACTIVITY
0.0,ENJOYED
0.0,ALL
1.0,ALL
0.0,OVER
0.0,THE
0.0,WORLD
1.0,WORLD
0.0,WORLD
0.0,IN
0.0,SOME
0.0,COUNTRIES
0.0,PEOPLE
1.0,PEOPLE
0.0,PEOPLE
0.0,PLAY
0.0,A
0.0,POPULAR
0.0,GAME
0.0,KNOWN
0.0,AS
0.0,KITE
0.0,FIGHTING
0.0,IN
0.0,THIS
0.0,GAME
0.0,TRY
0.0,TO
0.0,BRING
0.0,EACH
0.0,OTHER_S
0.0,KITES
1.0,KITES
0.0,KITES
0.0,DOWN
0.0,THE
0.0,PERSON
0.0,WITH
0.0,THE
0.0,LAST
0.0,KITE
0.0,IN
0.0,THE
0.0,AIR
0.0,WINS
0.0,HAVE
0.0,YOU
0.0,EVER
0.0,SEEN
0.0,A
0.0,KITE
0.0,SHAPED
0.0,LIKE
0.0,A
0.0,BUTTERFLY
0.0,A
0.0,FISH
0.0,OR
0.0,EVEN
0.0,A
0.0,FROG
0.0,THESE
0.0,ARE
0.0,JUST
0.0,A
0.0,FEW
0.0,OF
0.0,THE
0.0,AMAZING
1.0,AMAZING
0.0,AMAZING
0.0,USED
0.0,IN
0.0,MAKING
0.0,KITES
1.0,KITES
0.0,KITES
0.0,THE
0.0,SHAPE
0.0,MOST
0.0,KITES
1.0,KITES
0.0,KITES
0.0,ARE
0.0,CONSTRUCTED
0.0,OF
0.0,A
1.0,WOODEN
0.0,WOODEN
0.0,FRAME
0.0,COVERED
0.0,WITH
1.0,WITH
0.0,PAPER
0.0,OR
0.0,ONE
0.0,OR
0.0,MORE
0.0,STRINGS
0.0,ARE
0.0,ATTACHED
1.0,ATTACHED
0.0,TO
0.0,FRAME
0.0,TO
0.0,HELP
0.0,CONTROL
0.0,ITS
0.0,MOVEMENT
1.0,MOVEMENT
0.0,MOVEMENT
0.0,IN
0.0,THE
0.0,AIR
0.0,KITE
0.0,FLYING
0.0,IS
0.0,AN
0.0,OUTDOOR
0.0,ACTIVITY
0.0,ENJOYED
0.0,ALL
0.0,OVER
0.0,THE
0.0,WORLD
0.0,IN
0.0,SOME
0.0,COUNTRIES
0.0,PEOPLE
0.0,A
0.0,POPULAR
1.0,POPULAR
0.0,POPULAR
0.0,GAME
0.0,KNOWN
0.0,AS
0.0,KITE
1.0,KITE
0.0,FIGHTING
0.0,IN
0.0,THIS
0.0,GAME
0.0,PARTICIPANTS
1.0,PARTICIPANTS
0.0,PARTICIPANTS
0.0,TRY
0.0,TO
0.0,BRING
0.0,EACH
0.0,OTHER_S
0.0,KITES
0.0,DOWN
0.0,THE
0.0,WITH
1.0,WITH
0.0,THE
0.0,LAST
0.0,KITE
1.0,KITE
0.0,IN
0.0,THE
0.0,AIR
0.0,HAVE
0.0,YOU
0.0,EVER
0.0,SEEN
0.0,A
0.0,KITE
0.0,SHAPED
0.0,LIKE
0.0,A
0.0,BUTTERFLY
1.0,BUTTERFLY
0.0,BUTTERFLY
0.0,A
1.0,FISH
0.0,EVEN
0.0,A
0.0,FROG
1.0,THESE
0.0,THESE
1.0,THESE
0.0,JUST
0.0,A
0.0,FEW
1.0,FEW
0.0,THE
0.0,AMAZING
0.0,IN
0.0,MAKING
0.0,KITES
0.0,WHATEVER
0.0,THE
0.0,SHAPE
0.0,MOST
0.0,KITES
0.0,OF
0.0,A
0.0,WOODEN
0.0,FRAME
0.0,COVERED
1.0,COVERED
0.0,COVERED
0.0,WITH
1.0,WITH
0.0,PAPER
0.0,OR
0.0,SILK
1.0,SILK
0.0,SILK
0.0,ONE
0.0,OR
0.0,MORE
0.0,STRINGS
0.0,ARE
0.0,TO
0.0,THE
0.0,FRAME
0.0,TO
0.0,HELP
1.0,HELP
0.0,HELP
0.0,CONTROL
1.0,CONTROL
0.0,ITS
0.0,MOVEMENT
1.0,MOVEMENT
0.0,MOVEMENT
0.0,IN
0.0,THE
1.0,AIR
0.0,AIR
0.0,KITE
0.0,FLYING
1.0,FLYING
0.0,FLYING
1.0,IS
0.0,IS
0.0,AN
0.0,OUTDOOR
0.0,ACTIVITY
1.0,ACTIVITY
0.0,ENJOYED
0.0,ALL
0.0,OVER
0.0,THE
0.0,WORLD
1.0,WORLD
0.0,WORLD
0.0,IN
0.0,SOME
0.0,COUNTRIES
1.0,COUNTRIES
0.0,COUNTRIES
0.0,PEOPLE
0.0,PLAY
0.0,A
0.0,POPULAR
1.0,POPULAR
0.0,GAME
0.0,KNOWN
0.0,KITE
0.0,FIGHTING
0.0,IN
1.0,THIS
0.0,THIS
0.0,GAME
0.0,PARTICIPANTS
1.0,PARTICIPANTS
0.0,PARTICIPANTS
0.0,TRY
0.0,TO
0.0,BRING
0.0,EACH
0.0,KITES
0.0,DOWN
1.0,THE
0.0,THE
0.0,PERSON
1.0,PERSON
0.0,WITH
1.0,WITH
1.0,THE
0.0,THE
0.0,LAST
0.0,HAVE
0.0,SEEN
0.0,A
0.0,KITE
1.0,KITE
0.0,SHAPED
0.0,LIKE
0.0,A
0.0,BUTTERFLY
0.0,A
0.0,FISH
0.0,OR
0.0,A
0.0,THESE
1.0,THESE
0.0,ARE
0.0,JUST
0.0,A
0.0,FEW
0.0,OF
0.0,THE
0.0,AMAZING
1.0,AMAZING
0.0,AMAZING
0.0,DESIGNS
0.0,USED
0.0,IN
0.0,MAKING
0.0,KITES
0.0,WHATEVER
0.0,THE
0.0,SHAPE
0.0,KITES
0.0,ARE
0.0,OF
0.0,A
0.0,WOODEN
0.0,FRAME
0.0,COVERED
0.0,WITH
0.0,PAPER
0.0,OR
0.0,SILK
1.0,SILK
0.0,SILK
0.0,ONE
0.0,OR
0.0,MORE
0.0,STRINGS
0.0,ATTACHED
1.0,ATTACHED
0.0,ATTACHED
0.0,TO
0.0,THE
0.0,FRAME
0.0,TO
0.0,HELP
0.0,CONTROL
1.0,CONTROL
0.0,CONTROL
0.0,ITS
0.0,MOVEMENT
1.0,MOVEMENT
0.0,MOVEMENT
0.0,IN
0.0,THE
0.0,IN
0.0,THE
0.0,AIR
0.0,KITE
0.0,FLYING
0.0,IS
1.0,IS
0.0,AN
0.0,OUTDOOR
0.0,ACTIVITY
0.0,ENJOYED
0.0,ALL
0.0,OVER
0.0,THE
0.0,WORLD
1.0,WORLD
0.0,WORLD
0.0,IN
0.0,SOME
0.0,COUNTRIES
0.0,PEOPLE
0.0,PLAY
0.0,A
0.0,POPULAR
1.0,POPULAR
0.0,POPULAR
0.0,GAME
0.0,KNOWN
1.0,KNOWN
0.0,AS
0.0,KITE
0.0,FIGHTING
0.0,IN
0.0,THIS
0.0,GAME
0.0,PARTICIPANTS
0.0,TRY
1.0,TRY
0.0,TO
0.0,BRING
0.0,EACH
0.0,OTHER_S
0.0,DOWN
1.0,DOWN
0.0,THE
0.0,PERSON
0.0,WITH
1.0,THE
0.0,THE
0.0,KITE
0.0,IN
0.0,THE
0.0,AIRS
0.0,WIN
0.0,HAVE
0.0,YOU
0.0,EVER
0.0,SEEN
0.0,A
0.0,KITE
0.0,SHAPED
0.0,LIKE
0.0,A
0.0,BUTTERFLY
0.0,A
0.0,FISH
0.0,OR
0.0,EVEN
0.0,A
0.0,FROG
0.0,THERE
0.0,ARE
0.0,JUST
0.0,A
0.0,FEW
0.0,THE
0.0,AMAZING
0.0,DESIGN
0.0,USED
0.0,IN
0.0,MAKING
0.0,KITE
0.0,WHATEVER
1.0,WHATEVER
0.0,WHATEVER
0.0,THE
0.0,SHAPE
0.0,MOST
0.0,KITES
0.0,ARE
0.0,CONSTRUCTED
1.0,CONSTRUCTED
0.0,CONSTRUCTED
0.0,OF
0.0,A
0.0,WOODEN
0.0,FRAME
0.0,COVERED
0.0,WITH
0.0,PAPER
0.0,OR
0.0,SILK
0.0,ONE
0.0,MORE
0.0,ARE
0.0,ATTACHED
0.0,TO
0.0,THE
0.0,FRAME
0.0,TO
0.0,HELP
1.0,HELP
0.0,CONTROL
0.0,MOVEMENT
0.0,IN
0.0,THE
0.0,AIR
0.0,KITE
0.0,FLYING
0.0,IS
0.0,AN
0.0,OUTDOOR
0.0,ACTIVITY
0.0,ENJOYED
1.0,ENJOYED
0.0,ALL
0.0,OVER
0.0,THE
0.0,WORLD
1.0,WORLD
0.0,WORLD
0.0,IN
0.0,SOME
1.0,SOME
0.0,SOME
0.0,COUNTRIES
1.0,COUNTRIES
0.0,COUNTRIES
0.0,PEOPLE
0.0,A
0.0,POPULAR
0.0,GAME
0.0,KNOWN
0.0,AS
0.0,KITE
0.0,FIGHTING
0.0,IN
0.0,THIS
0.0,GAME
0.0,PARTICIPANTS
0.0,TO
0.0,BRING
0.0,EACH
0.0,OTHER_S
0.0,KITES
0.0,DOWN
1.0,DOWN
0.0,THE
0.0,PERSON
0.0,WITH
0.0,THE
0.0,LAST
0.0,KITE
0.0,IN
0.0,THE
0.0,AIR
0.0,WINS
0.0,HAVE
0.0,YOU
0.0,EVER
1.0,EVER
0.0,SEEN
0.0,A
0.0,KITE
0.0,SHAPED
0.0,LIKE
0.0,A
0.0,BUTTERFLY
1.0,BUTTERFLY
0.0,BUTTERFLY
0.0,FISH
0.0,OR
1.0,OR
0.0,EVEN
0.0,A
0.0,FROG
0.0,THESE
1.0,THESE
0.0,ARE
0.0,JUST
0.0,A
0.0,FEW
0.0,OF
0.0,THE
0.0,AMAZING
0.0,DESIGNS
0.0,USED
1.0,USED
0.0,IN
0.0,MAKING
0.0,KITES
0.0,THE
0.0,SHAPE
0.0,MOST
0.0,KITES
0.0,ARE
0.0,CONSTRUCTED
0.0,OF
0.0,A
1.0,WOODEN
0.0,WOODEN
0.0,FRAME
0.0,COVERED
1.0,COVERED
0.0,COVERED
0.0,WITH
0.0,PAPER
1.0,PAPER
0.0,OR
0.0,SILK
1.0,ONE
0.0,ONE
0.0,OR
0.0,MORE
0.0,STRINGS
0.0,ATTACHED
1.0,ATTACHED
0.0,ATTACHED
0.0,TO
0.0,THE
0.0,FRAME
0.0,TO
0.0,HELP
0.0,CONTROL
1.0,CONTROL
0.0,ITS
0.0,MOVEMENT
0.0,IN
1.0,THE
0.0,THE
0.0,AIR
0.0,KITE
0.0,FLYING
0.0,IS
0.0,AN
0.0,OUTDOOR
0.0,ACTIVITY
0.0,ENJOYED
0.0,ALL
0.0,OVER
0.0,THE
0.0,WORLD
1.0,WORLD
0.0,WORLD
0.0,IN
0.0,SOME
0.0,COUNTRIES
0.0,PEOPLE
0.0,PLAY
0.0,A
0.0,POPULAR
0.0,GAME
0.0,KNOWN
0.0,AS
0.0,KITE
0.0,FIGHTING
0.0,IN
0.0,THIS
0.0,GAME
0.0,PARTICIPANTS
0.0,TRY
0.0,TO
0.0,BRING
0.0,EACH
0.0,OTHER_S
0.0,KITES
0.0,DOWN
1.0,DOWN
0.0,THE
1.0,PERSON
0.0,PERSON
0.0,WITH
1.0,THE
0.0,THE
0.0,LAST
0.0,KITE
0.0,IN
0.0,AIR
0.0,WINS
0.0,HAVE
0.0,YOU
0.0,EVER
0.0,SEEN
0.0,A
0.0,KITE
0.0,SHAPED
0.0,LIKE
0.0,A
0.0,BUTTERFLY
0.0,A
0.0,FISH
0.0,OR
0.0,EVEN
0.0,A
0.0,FROG
0.0,THESE
0.0,ARE
0.0,JUST
0.0,A
0.0,FEW
0.0,OF
0.0,AMAZING
0.0,USED
0.0,IN
0.0,MAKING
0.0,KITES
0.0,THE
0.0,SHAPES
0.0,MOST
0.0,KITES
0.0,ARE
0.0,CONSTRUCTED
0.0,OF
0.0,A
0.0,WOODEN
0.0,FRAME
0.0,COVERED
0.0,WITH
0.0,PAPER
0.0,OR
0.0,SILK
0.0,ONE
0.0,MORE
0.0,STRINGS
0.0,ARE
0.0,TO
0.0,THE
0.0,FRAME
0.0,TO
0.0,HELP
0.0,CONTROL
0.0,ITS
1.0,MOVEMENT
0.0,MOVEMENT
0.0,IN
0.0,AIR
0.0,KITE
0.0,FLYING
0.0,IS
0.0,AN
0.0,OUTDOOR
0.0,ACTIVITY
0.0,ENJOYED
0.0,ALL
0.0,OVER
0.0,THE
0.0,WORLD
0.0,IN
0.0,SOME
0.0,COUNTRIES
0.0,PEOPLE
0.0,PLAY
0.0,A
0.0,POPULAR
1.0,POPULAR
0.0,POPULAR
1.0,POPULAR
0.0,GAME
0.0,KNOWN
0.0,AS
0.0,KITE
0.0,FIGHTING
1.0,FIGHTING
0.0,IN
0.0,THIS
0.0,GAME
0.0,PARTICIPANTS
1.0,PARTICIPANTS
0.0,PARTICIPANTS
0.0,TRY
0.0,TO
0.0,BRING
0.0,EACH
0.0,OTHER_S
0.0,KITES
0.0,DOWN
0.0,THE
0.0,PERSON
0.0,WITH
0.0,THE
0.0,KITE
0.0,IN
0.0,AIR
0.0,WINS
0.0,HAVE
0.0,YOU
0.0,EVER
0.0,SEEN
0.0,A
0.0,KITE
0.0,SHAPED
0.0,LIKE
0.0,A
0.0,BUTTERFLY
0.0,A
0.0,FISH
0.0,OR
1.0,EVEN
0.0,EVEN
0.0,A
0.0,FROG
1.0,FROG
0.0,THESE
1.0,THESE
1.0,ARE
0.0,THESE
1.0,THESE
0.0,ARE
0.0,JUST
0.0,A
0.0,FEW
0.0,OF
0.0,AMAZING
0.0,DESIGNS
0.0,USED
0.0,MAKING
0.0,THE
0.0,SHAPE
0.0,MOST
0.0,KITES
0.0,ARE
0.0,CONSTRUCTED
0.0,OF
0.0,A
0.0,WOODEN
0.0,FRAME
0.0,COVERED
0.0,WITH
0.0,PAPER
0.0,OR
0.0,SILK
0.0,ONE
0.0,OR
0.0,MORE
1.0,MORE
0.0,MORE
0.0,STRINGS
0.0,ARE
0.0,ATTACHED
0.0,TO
0.0,THE
0.0,FRAME
0.0,TO
0.0,HELP
0.0,CONTROL
0.0,MOVEMENT
0.0,THE
0.0,KITE
0.0,FLYING
0.0,AN
0.0,OUTDOOR
0.0,ACTIVITY
0.0,ENJOYED
0.0,ALL
0.0,OVER
0.0,THE
0.0,WORLD
0.0,IN
0.0,SOME
0.0,COUNTRIES
0.0,PEOPLE
0.0,PLAY
1.0,PLAY
0.0,PLAY
0.0,A
0.0,POPULAR
1.0,POPULAR
0.0,GAME
0.0,KNOWN
0.0,AS
0.0,THE
0.0,KITE
0.0,FIGHTING
0.0,THIS
0.0,GAME
0.0,PARTICIPANTS
0.0,TRY
0.0,TO
0.0,BRING
1.0,EACH
0.0,EACH
0.0,OTHER_S
0.0,DOWN
0.0,THE
0.0,PERSON
0.0,WITH
0.0,THE
0.0,LAST
0.0,KITE
0.0,IN
0.0,THE
0.0,OF
0.0,WOODEN
0.0,COVERED
1.0,COVERED
0.0,COVERED
0.0,WITH
0.0,TO
1.0,THE
0.0,THE
0.0,TO
